city,week,notifications,burden,threshold,target,split,reporter_coverage,lag_1,lag_2,lag_4,lag_8,lag_13,lag_52,rolling_4_mean,rolling_4_sum,rolling_4_std,rolling_4_max,rolling_8_mean,rolling_8_sum,rolling_8_std,rolling_8_max,change_1,growth_1,acceleration,change_4,seasonal_difference,rain,rain_lag4,rain_mean4,temperature,temperature_lag4,temperature_mean4,humidity,humidity_lag4,humidity_mean4,wind,wind_lag4,wind_mean4,reporters,reporter_hhi,reporter_top_share,avs_ivs_mean,avs_ivs_iqr,avs_idhm_mean,avs_idhm_iqr,avs_renda_per_capita_mean,avs_renda_per_capita_iqr,avs_proporcao_sem_agua_esgoto_mean,avs_proporcao_sem_agua_esgoto_iqr,calendar_sin,calendar_cos
3304557,2022-05-15,283,897,2436.2,0,development,1,331,273,131,86,24,44,280.75,1123,39.12693,331,203.25,1626,87.347827,331,-48,-0.14457831,-106,38,239,21.2,0.7,16.7,19.68,22.99,23.06,73.4,79.79,76.5225,2.82,1.71,2.31,113,0.022787149,0.077738516,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.73061194,-0.68279294
3304557,2022-05-22,275,782,2436.2,0,development,1,283,331,236,102,32,60,290.5,1162,27.343494,331,224.875,1799,79.788,331,-8,-0.028169014,40,9.75,215,0.5,26.2,10.275,21.54,25.28,22.125,75.3,72.49,77.225,1.86,2.32,2.195,110,0.01987438,0.069090909,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.64329812,-0.76561579
3304557,2022-05-29,283,597,2436.2,0,development,1,275,283,273,136,19,28,293,1172,25.612497,331,243.25,1946,73.037662,331,8,0.028985507,16,2.5,255,16.2,9.3,12,22.24,24.94,21.45,82.93,78.96,78.2175,2.02,2.25,2.1375,103,0.017068511,0.038869258,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.5466672,-0.83734997
3304557,2022-06-05,198,489,2436.2,0,development,1,283,275,331,134,53,50,259.75,1039,41.339045,283,251.25,2010,62.038582,331,-85,-0.29929577,-93,-33.25,148,18.3,10.1,14.05,21.3,22.34,21.19,83.71,81.24,78.835,2.12,1.85,2.205,84,0.021324355,0.060606061,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.44211873,-0.89695654
3304557,2022-06-12,141,445,2436.2,0,development,1,198,283,283,131,77,29,224.25,897,67.445657,283,252.5,2020,59.310322,331,-57,-0.28643216,28,-35.5,112,12.4,21.2,11.85,19.45,19.68,21.1325,81.27,73.4,80.8025,2.53,2.82,2.1325,65,0.029626276,0.092198582,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.3311669,-0.94357219
3304557,2022-06-19,160,385,2436.2,0,development,1,141,198,275,236,86,26,195.5,782,62.962952,283,243,1944,67.808554,331,19,0.13380282,76,-28.75,134,9.6,0.5,14.125,21.81,21.54,21.2,80.7,75.3,82.1525,1.86,1.86,2.1325,80,0.023046875,0.06875,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.21541867,-0.97652178
3304557,2022-06-26,98,396,2436.2,0,development,1,160,141,283,273,102,22,149.25,597,41.580244,198,221.125,1769,83.223344,331,-62,-0.38509317,-81,-46.25,76,19.6,16.2,14.975,20.38,22.24,20.735,79.93,82.93,81.4025,2.1,2.02,2.1525,59,0.024156601,0.051020408,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.096550471,-0.99532809
3304557,2022-07-03,90,397,2436.2,0,development,1,98,160,198,331,136,26,122.25,489,33.688524,160,191,1528,81.366894,283,-8,-0.080808081,54,-27,64,0.3,18.3,10.475,22.56,21.3,21.05,75.86,83.71,79.44,1.98,2.12,2.1175,51,0.031851852,0.088888889,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.023716105,-0.99971873
3304557,2022-07-10,97,360,2436.2,0,development,1,90,98,141,283,134,27,111.25,445,32.694291,160,167.75,1342,77.819847,283,7,0.076923077,15,-11,70,30.9,12.4,15.1,23.58,19.45,22.0825,71.14,81.27,76.9075,2.41,2.53,2.0875,46,0.04176852,0.10309278,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.14363919,-0.98963012
3304557,2022-07-17,100,314,2436.2,0,development,1,97,90,160,275,131,18,96.25,385,4.3493295,100,145.875,1167,67.242498,283,3,0.030612245,-4,-15,82,1.3,9.6,13.025,23.3,21.81,22.455,79.9,80.7,76.7075,2.01,1.86,2.125,54,0.047,0.14,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.26148191,-0.96520838
3304557,2022-07-24,109,261,2436.2,0,development,1,100,97,98,283,236,12,99,396,7.8740079,109,124.125,993,38.587331,198,9,0.089108911,6,2.75,97,10.4,19.6,10.725,22,20.38,22.86,77.8,79.93,76.175,2.28,2.1,2.17,54,0.037959768,0.091743119,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.37553749,-0.9268072
3304557,2022-07-31,91,216,2436.2,0,development,1,109,100,90,198,273,13,99.25,397,7.5,109,110.75,886,25.722419,160,-18,-0.16363636,-27,0.25,78,1.9,0.3,11.125,21.99,22.56,22.7175,77.25,75.86,76.5225,1.96,1.98,2.165,51,0.03320855,0.087912088,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.48415405,-0.87498278
3304557,2022-08-07,60,201,2436.2,0,development,1,91,109,97,141,331,12,90,360,21.307276,109,100.625,805,27.958835,160,-31,-0.33695652,-13,-9.25,48,44.3,30.9,14.475,20.3,23.58,21.8975,81.31,71.14,79.065,2.53,2.41,2.195,34,0.053333333,0.15,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.58575844,-0.81048569
3304557,2022-08-14,54,195,2436.2,0,development,1,60,91,100,160,283,3,78.5,314,26.006409,109,87.375,699,19.697262,109,-6,-0.098360656,25,-11.5,51,30.5,1.3,21.775,22.01,23.3,21.575,71.41,79.9,76.9425,2.89,2.01,2.415,35,0.03909465,0.092592593,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.6788791,-0.73425007
3304557,2022-08-21,56,180,2436.2,0,development,1,54,60,109,98,275,17,65.25,261,17.34695,91,82.125,657,21.931305,109,2,0.036363636,8,-13.25,39,2.3,10.4,19.75,20.7,22,21.25,78.65,77.8,77.155,1.73,2.28,2.2775,34,0.040816327,0.071428571,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.76216734,-0.64738007
3304557,2022-08-28,46,180,2436.2,0,development,1,56,54,91,90,283,14,54,216,5.8878406,60,76.625,613,24.979635,109,-10,-0.1754386,-12,-11.25,32,22.4,1.9,24.875,20.2,21.99,20.8025,73.61,77.25,76.245,2.92,1.96,2.5175,29,0.050094518,0.10869565,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.83441685,-0.55113385
3304557,2022-09-04,45,178,2436.2,0,development,1,46,56,60,97,198,13,50.25,201,5.5602758,56,70.125,561,25.676212,109,-1,-0.021276596,9,-3.75,32,19.5,44.3,18.675,23.05,20.3,21.49,70.01,81.31,73.42,2.68,2.53,2.555,31,0.043950617,0.088888889,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.89458123,-0.44690538
3304557,2022-09-11,48,184,2436.2,0,development,1,45,46,54,100,141,13,48.75,195,4.9916597,56,63.625,509,23.524683,109,3,0.065217391,4,-1.5,35,58.5,30.5,25.675,19.95,22.01,20.975,83.36,71.41,76.4075,2.19,2.89,2.38,32,0.040798611,0.083333333,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.9417891,-0.33620423
3304557,2022-09-18,41,198,2436.2,0,development,1,48,45,56,109,160,7,45,180,2.9439203,48,55.125,441,15.806305,91,-7,-0.14285714,-10,-3.75,34,5.1,2.3,26.375,20.34,20.7,20.885,78.77,78.65,76.4375,2.25,1.73,2.51,30,0.045806068,0.097560976,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.97535673,-0.22063373
3304557,2022-09-25,46,203,2436.2,0,development,1,41,48,46,91,98,9,45,180,2.9439203,48,49.5,396,6.4586597,60,5,0.11904762,12,0,37,66.7,22.4,37.45,20.68,20.2,21.005,82.35,73.61,78.6225,2.23,2.92,2.3375,26,0.055765595,0.13043478,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.99479795,-0.10186771
3304557,2022-10-02,43,201,2436.2,0,development,1,46,41,45,60,90,12,44.5,178,3.1091264,48,47.375,379,5.1806646,56,-3,-0.063829787,-8,-0.5,31,12.3,19.5,35.65,22.59,23.05,20.89,81.78,70.01,81.565,1.76,2.68,2.1075,32,0.048134127,0.11627907,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.99983119,0.018373682
3304557,2022-10-09,54,206,2436.2,0,development,1,43,46,48,54,97,4,46,184,5.7154761,54,47.375,379,5.1806646,56,11,0.25,14,1.5,50,8.8,58.5,23.225,23.96,19.95,21.8925,81.53,83.36,81.1075,2,2.19,2.06,34,0.040466392,0.074074074,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.99038354,0.13834897
3304557,2022-10-16,55,190,2436.2,0,development,1,54,43,41,56,100,10,49.5,198,5.9160798,55,47.25,378,4.9497475,55,1,0.018181818,-10,3.5,45,3.2,5.1,22.75,24.34,20.34,22.8925,78.4,78.77,81.015,2.17,2.25,2.04,31,0.049917355,0.12727273,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.96659185,0.2563205
3304557,2022-10-23,51,176,2436.2,0,development,1,55,54,46,46,109,4,50.75,203,5.4390563,55,47.875,383,5.0832358,55,-4,-0.071428571,-5,1.25,47,8.7,66.7,8.25,24.68,20.68,23.8925,74.27,82.35,78.995,2.36,2.23,2.0725,38,0.038062284,0.11764706,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.92880069,0.37057966
3304557,2022-10-30,41,167,2436.2,0,development,1,51,55,43,45,91,5,50.25,201,6.3966137,55,47.375,379,5.5789784,55,-10,-0.19230769,-6,-0.5,36,136.4,12.3,39.275,22.23,22.59,23.8025,77.5,81.78,77.925,3,1.76,2.3825,28,0.045806068,0.097560976,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.8775574,0.47947159
3304557,2022-11-06,59,129,2436.2,0,development,1,41,51,54,48,60,6,51.5,206,7.7244202,59,48.75,390,6.9436507,59,18,0.42857143,28,1.25,53,40.4,8.8,47.175,21.91,23.96,23.29,82.32,81.53,78.1225,1.79,2,2.33,38,0.039931054,0.10169492,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.81360417,0.58141918
3304557,2022-11-13,39,136,2436.2,0,development,1,59,41,55,41,54,9,47.5,190,9.2915732,59,48.5,388,7.2899148,59,-20,-0.33333333,-38,-4,30,13.7,3.2,49.8,23.76,24.34,23.145,61.77,78.4,73.965,2.34,2.17,2.3725,23,0.075608153,0.17948718,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.73786724,0.67494588
3304557,2022-11-20,37,127,2436.2,0,development,1,39,59,51,46,56,21,44,176,10.132456,59,47.375,379,8.3484387,59,-2,-0.05,18,-3.5,16,29.9,8.7,55.1,24.09,24.68,22.9975,72.3,74.27,73.4725,2.19,2.36,2.33,24,0.051862673,0.081081081,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.65144353,0.75869712
3304557,2022-11-27,32,160,2436.2,0,development,1,37,39,41,43,46,38,41.75,167,11.870833,59,46,368,9.9283145,59,-5,-0.13157895,-3,-2.25,-6,25.2,136.4,27.3,25.88,22.23,23.91,80.8,77.5,74.2975,1.89,3,2.0525,21,0.06640625,0.15625,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.55558476,0.83145991
3304557,2022-12-04,21,184,2436.2,0,development,1,32,37,59,54,45,14,32.25,129,8.057088,39,41.875,335,12.620137,59,-11,-0.33333333,-6,-9.5,7,19.6,40.4,22.1,25.01,21.91,24.685,76.27,82.32,72.785,1.97,1.79,2.0975,16,0.079365079,0.14285714,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.45167927,0.89218038
3304557,2022-12-11,46,228,2436.2,0,development,1,21,32,39,55,48,13,34,136,10.424331,46,40.75,326,11.646581,59,25,1.1363636,36,1.75,33,28.1,13.7,25.7,25.12,23.76,25.025,76.69,61.77,76.515,2.4,2.34,2.1125,28,0.057655955,0.15217391,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.34123196,0.93997912
3304557,2022-12-18,28,271,2436.2,0,development,1,46,21,37,51,41,5,31.75,127,10.531698,46,37.875,303,11.593563,59,-18,-0.38297872,-43,-2.25,23,121.9,29.9,48.7,22.58,24.09,24.6475,53.92,72.3,71.92,2.19,2.19,2.1125,25,0.043367347,0.071428571,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.22584248,0.97416383
3304557,2022-12-25,65,352,2436.2,0,development,1,28,46,32,41,46,6,40,160,19.714631,65,40.875,327,15.094346,65,37,1.2758621,55,8.25,59,58.4,25.2,57,25.28,25.88,24.4975,55.92,80.8,65.7,1.8,1.89,2.09,41,0.04852071,0.13846154,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.10718205,0.99423941
3304557,2023-01-01,45,461,2436.2,0,development,1,65,28,21,59,43,5,46,184,15.121728,65,39.125,313,13.410417,65,-20,-0.3030303,-57,6,40,99.3,19.6,76.925,24.62,25.01,24.4,78.45,76.27,66.245,2.58,1.97,2.2425,33,0.050864198,0.15555556,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.017201929,0.99985204
3304557,2023-01-08,90,602,2436.2,0,development,1,45,65,46,39,54,6,57,228,26.695817,90,45.5,364,22.430846,90,45,0.97826087,65,11,84,47.9,28.1,81.875,25.66,25.12,24.535,82.57,76.69,67.715,1.56,2.4,2.0325,51,0.031604938,0.1,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.1371882,0.990545
3304557,2023-01-15,71,761,2436.2,0,development,1,90,45,28,37,55,7,67.75,271,18.536001,90,49.75,398,23.771231,90,-19,-0.20879121,-64,10.75,64,6.1,121.9,52.925,26.95,22.58,25.6275,78.11,53.92,73.7625,1.9,2.19,1.96,39,0.036699068,0.084507042,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.25518754,0.96689158
3304557,2023-01-22,146,757,2436.2,0,development,1,71,90,65,32,51,7,88,352,42.840791,146,64,512,40.142603,146,75,1.0416667,94,20.25,139,50.1,58.4,50.85,26.07,25.28,25.825,79.51,55.92,79.66,2.01,1.8,2.0125,76,0.020641771,0.061643836,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.3694909,0.92923435
3304557,2023-01-29,154,918,2436.2,0,development,1,146,71,45,21,41,9,115.25,461,40.998984,154,80.625,645,46.781979,154,8,0.054421769,-67,27.25,145,36.4,99.3,35.125,28.73,24.62,26.8525,75.88,78.45,79.0175,2.06,2.58,1.8825,77,0.024034407,0.071428571,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.47844282,0.87811871
3304557,2023-02-05,231,1105,2436.2,0,development,1,154,146,90,46,59,17,150.5,602,65.403873,231,103.75,830,68.09185,231,77,0.49677419,69,35.25,214,170.4,47.9,65.75,26.38,25.66,27.0325,80.37,82.57,78.4675,1.88,1.56,1.9625,90,0.023106763,0.082251082,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.58046528,0.814285
3304557,2023-02-12,230,1329,2436.2,0,development,1,231,154,71,28,39,24,190.25,761,46.593097,231,129,1032,73.247135,231,-1,-0.0043103448,-78,39.75,206,22.7,6.1,69.9,28.01,26.95,27.2975,74.94,78.11,77.675,2.23,1.9,2.045,103,0.022344045,0.091304348,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.67408068,0.73865773
3304557,2023-02-19,142,1776,2436.2,0,development,1,230,231,146,65,37,32,189.25,757,47.884409,231,138.625,1109,68.543912,231,-88,-0.38095238,-87,-1,110,12.7,50.1,60.55,27.41,26.07,27.6325,77.62,79.51,77.2025,2,2.01,2.0425,65,0.026879587,0.077464789,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.75793315,0.65233223
3304557,2023-02-26,315,2227,2436.2,0,development,1,142,230,154,45,32,19,229.5,918,70.637573,315,172.375,1379,81.168146,315,173,1.2097902,261,40.25,296,3,36.4,52.2,27.82,28.73,27.405,75.16,75.88,77.0225,1.94,2.06,2.0125,119,0.01994457,0.066666667,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.83080822,0.5565588
3304557,2023-03-05,418,2561,2436.2,1,development,1,315,142,231,90,21,53,276.25,1105,117.97846,418,213.375,1707,110.97997,418,103,0.32594937,-70,46.75,365,39.4,170.4,19.45,27.84,26.38,27.77,77.98,80.37,76.425,1.87,1.88,2.01,128,0.01793686,0.052631579,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.89165043,0.45272454
3304557,2023-03-12,454,3076,2436.2,1,development,1,418,315,230,71,46,77,332.25,1329,139.84366,454,261.25,2090,122.77127,454,36,0.085918854,-67,56,377,17.5,22.7,18.15,25.43,28.01,27.125,78.79,74.94,77.3875,1.98,2.23,1.9475,145,0.016146248,0.055066079,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.93957857,0.34233333
3304557,2023-03-19,589,3243,2436.2,1,development,1,454,418,142,146,28,86,444,1776,113.19894,589,316.625,2533,158.16622,589,135,0.2967033,99,111.75,503,0.1,12.7,15,26.4,27.41,26.8725,78.34,77.62,77.5675,1.79,2,1.895,169,0.015251311,0.056027165,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.97389849,0.22698399
3304557,2023-03-26,766,3406,2436.2,1,development,1,589,454,315,154,65,102,556.75,2227,157.72841,766,393.125,3145,208.32285,766,177,0.3,42,112.75,664,15.3,3,18.075,26.55,27.82,26.555,79.04,75.16,78.5375,1.99,1.94,1.9075,183,0.014278508,0.061357702,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.99411312,0.10834716
3304557,2023-04-02,752,3494,2436.2,1,development,1,766,589,418,231,45,136,640.25,2561,147.8927,766,458.25,3666,230.64057,766,-14,-0.018252934,-191,83.5,616,59.7,39.4,23.15,24.2,27.84,25.645,81.07,77.98,79.31,1.91,1.87,1.9175,167,0.021177569,0.078457447,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.99992968,-0.011858886
3304557,2023-04-09,969,3509,2436.2,1,development,1,752,766,454,230,90,134,769,3076,155.66845,969,550.625,4405,270.67848,969,217,0.28818061,231,128.75,835,20.6,17.5,23.925,24.52,25.43,25.4175,47.8,78.79,71.5625,1.95,1.98,1.91,202,0.013388202,0.044375645,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.99126393,-0.13189318
3304557,2023-04-16,756,3771,2436.2,1,development,1,969,752,589,142,71,131,810.75,3243,105.66417,969,627.375,5019,220.69626,969,-213,-0.21958763,-430,41.75,625,17.1,0.1,28.175,23.89,26.4,24.79,80.52,78.34,72.1075,2.15,1.79,2,190,0.011526833,0.03968254,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.96824139,-0.25001722
3304557,2023-04-23,929,3727,2436.2,1,development,1,756,969,766,315,146,236,851.5,3406,113.77317,969,704.125,5633,202.56317,969,173,0.22853369,386,40.75,693,21.2,15.3,29.65,23.11,26.55,23.93,81.35,79.04,72.685,1.61,1.99,1.905,210,0.011122299,0.043057051,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.93119549,-0.36452018
3304557,2023-04-30,840,3657,2436.2,1,development,1,929,756,752,418,154,273,873.5,3494,95.09469,969,756.875,6055,169.68748,969,-89,-0.095698925,-262,22,567,0.3,59.7,14.8,23.77,24.2,23.8225,82.48,81.07,73.0375,1.68,1.91,1.8475,184,0.016388889,0.054761905,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.88066278,-0.47374368
3304557,2023-05-07,984,3264,2436.2,1,development,1,840,929,969,454,231,331,877.25,3509,100.27088,984,823.125,6585,134.32204,984,144,0.17122473,233,3.75,653,17,20.6,13.9,24.09,24.52,23.715,83.78,47.8,82.0325,1.68,1.95,1.78,217,0.012273614,0.036585366,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.81737514,-0.57610579
3304557,2023-05-14,1018,3054,2436.2,1,development,1,984,840,756,589,230,283,942.75,3771,77.697598,1018,876.75,7014,111.1328,1018,34,0.034517766,-110,65.5,735,6.4,17.1,11.225,20.86,23.89,22.9575,73.6,80.52,80.3025,2.79,2.15,1.94,223,0.011907473,0.033398821,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.74224919,-0.67012398
3304557,2023-05-21,885,2880,2436.2,1,development,1,1018,984,929,766,142,275,931.75,3727,83.212078,1018,891.625,7133,101.76013,1018,-133,-0.13052012,-167,-11,610,0.3,21.2,6,22.58,23.11,22.825,77.13,81.35,79.2475,1.74,1.61,1.9725,206,0.010488685,0.033898305,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.656373,-0.75443653
3304557,2023-05-28,770,2604,2436.2,1,development,1,885,1018,840,752,315,283,914.25,3657,111.49402,1018,893.875,7151,98.374558,1018,-115,-0.12979684,18,-17.5,487,57.2,0.3,20.225,21.06,23.77,22.1475,85.9,82.48,80.1025,1.99,1.68,2.05,200,0.011081127,0.033766234,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.56099035,-0.82782234
3304557,2023-06-04,591,2415,2436.2,0,development,1,770,885,984,969,418,198,816,3264,181.02118,1018,846.625,6773,139.372,1018,-179,-0.23216602,-64,-98.25,393,0.8,17,16.175,21.3,24.09,21.45,78.06,83.78,78.6725,1.67,1.68,2.0475,156,0.014953576,0.043993232,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.45748269,-0.88921853
3304557,2023-06-11,808,2039,2436.2,0,development,1,591,770,1018,756,454,141,763.5,3054,124.55387,885,853.125,6825,135.70602,1018,217,0.36655405,396,-52.5,667,3.5,6.4,15.45,22.66,20.86,21.9,79.99,73.6,80.27,1.95,2.79,1.8375,205,0.012498775,0.040841584,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.34734916,-0.93773587
3304557,2023-06-18,711,1638,2436.2,0,development,1,808,591,885,929,589,160,720,2880,94.808579,808,825.875,6607,140.10959,1018,-97,-0.11990111,-314,-43.5,551,0.3,0.3,15.45,20.66,22.58,21.42,81.83,77.13,81.445,2.04,1.74,1.9125,199,0.01734646,0.067510549,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.23218486,-0.97267168
3304557,2023-06-25,494,1417,2436.2,0,development,1,711,808,770,840,766,98,651,2604,137.23216,808,782.625,6261,182.20549,1018,-217,-0.30477528,-120,-69,396,3.7,57.2,2.075,22.43,21.06,21.7625,79.08,85.9,79.74,1.84,1.99,1.875,172,0.013391467,0.044534413,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,0.11365775,-0.99351996
3304557,2023-07-02,402,1292,2436.2,0,development,1,494,711,591,984,752,90,603.75,2415,187.94392,808,709.875,5679,205.06963,1018,-92,-0.18585859,125,-47.25,312,9.4,0.8,4.225,19.94,21.3,21.4225,76.31,78.06,79.3025,2.39,1.67,2.055,156,0.014640727,0.052238806,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.0065155057,-0.99997877
3304557,2023-07-09,432,1081,2436.2,0,development,1,402,494,808,1018,969,97,509.75,2039,139.52867,711,636.625,5093,182.72691,885,30,0.074441687,122,-94,335,4.1,3.5,4.375,22.76,22.66,21.4475,75.23,79.99,78.1125,2.21,1.95,2.12,155,0.013310185,0.048611111,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.12659439,-0.99195457
3304557,2023-07-16,310,1021,2436.2,0,development,1,432,402,711,885,756,100,409.5,1638,76.600696,494,564.75,4518,184.15424,808,-122,-0.2817552,-152,-100.25,210,15.1,0.3,8.075,20.14,20.66,21.3175,83.56,81.83,78.545,1.98,2.04,2.105,130,0.014859521,0.05483871,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.24483977,-0.96956355
3304557,2023-07-23,273,954,2436.2,0,development,1,310,432,494,770,929,109,354.25,1417,75.021664,432,502.625,4021,188.79463,808,-37,-0.11897106,85,-55.25,164,19.8,3.7,12.1,22.72,22.43,21.39,87.44,79.08,80.635,2.14,1.84,2.18,124,0.016195038,0.058608059,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.35953906,-0.93313004
3304557,2023-07-30,277,852,2436.2,0,development,1,273,310,402,591,840,91,323,1292,74.534109,432,463.375,3707,200.0985,808,4,0.01459854,41,-31.25,186,2.6,9.4,10.4,21.09,19.94,21.6775,52.02,76.31,74.5625,1.7,2.39,2.0075,133,0.012420337,0.036101083,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.46903102,-0.88318169
3304557,2023-08-06,221,755,2436.2,0,development,1,277,273,432,808,984,60,270.25,1081,36.782016,310,390,3120,159.09745,711,-56,-0.20143885,-60,-52.75,161,8.9,4.1,11.6,24.14,22.76,22.0225,74.2,75.23,74.305,2.62,2.21,2.11,108,0.016441105,0.049773756,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.57172985,-0.82044194
3304557,2023-08-13,250,675,2436.2,0,development,1,221,277,310,711,1018,54,255.25,1021,25.747168,277,332.375,2659,97.963459,494,29,0.13063063,85,-15,196,24.8,15.1,14.025,22.91,20.14,22.715,67.2,83.56,70.215,2.2,1.98,2.165,130,0.01312,0.036,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.66614813,-0.74581946
3304557,2023-08-20,206,692,2436.2,0,development,1,250,221,273,494,885,56,238.5,954,31.501323,277,296.375,2371,81.641967,432,-44,-0.1752988,-73,-16.75,150,34.1,19.8,17.6,24.75,22.72,23.2225,71.08,87.44,66.125,2.33,2.14,2.2125,113,0.014374588,0.04368932,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.75091838,-0.66039503
3304557,2023-08-27,175,721,2436.2,0,development,1,206,250,277,402,770,46,213,852,31.230327,250,268,2144,79.09488,432,-31,-0.14975845,13,-25.5,129,57.8,2.6,31.4,20.38,21.09,23.045,87.73,52.02,75.0525,1.84,1.7,2.2475,95,0.018514286,0.051428571,0.28502289,0.126,0.76614789,0.147,1125.142,678.73,0.39301937,0.3625,-0.82481282,-0.56540588
